"business_id","Score","date","type"
5692,"96","20120413","routine"
5692,"96","20120114","routine"
5692,"94","20111204","routine"
5692,"93","20111120","routine"
5692,"96","20110911","routine"
5692,"96","20110831","routine"
5692,"92","20110408","routine"
5692,"98","20101212","routine"
5692,"100","20101114","routine"
5692,"100","20101010","routine"
5693,"98","20130112","routine"
5693,"94","20121209","routine"
5693,"100","20121007","routine"
5693,"100","20120916","routine"
5693,"90","20120114","routine"
5693,"87","20111204","routine"
5693,"100","20111120","routine"
5693,"100","20110911","routine"
5693,"96","20101212","routine"
5693,"100","20101114","routine"
5693,"91","20101010","routine"
5694,"100","20130112","routine"
5694,"100","20121209","routine"
5694,"100","20121007","routine"
5694,"98","20120916","routine"
5694,"100","20120114","routine"
5694,"96","20111204","routine"
5694,"93","20111120","routine"
5694,"96","20110911","routine"
5694,"96","20101114","routine"
5694,"98","20101010","routine"
5695,"98","20130112","routine"
5695,"96","20121209","routine"
5695,"94","20121007","routine"
5695,"92","20120916","routine"
5695,"96","20120114","routine"
5695,"96","20111204","routine"
5695,"90","20110911","routine"
5695,"98","20101212","routine"
5695,"100","20101114","routine"
5695,"98","20101010","routine"
5696,"94","20130112","routine"
5696,"96","20121209","routine"
5696,"96","20121007","routine"
5696,"92","20120916","routine"
5696,"100","20120114","routine"
5696,"100","20111204","routine"
5696,"89","20101212","routine"
5696,"100","20101114","routine"
5696,"100","20101010","routine"
5697,"100","20130112","routine"
5697,"100","20121209","routine"
5697,"100","20121007","routine"
5697,"96","20120916","routine"
5697,"100","20120114","routine"
5697,"91","20111204","routine"
5697,"91","20111120","routine"
5697,"100","20110911","routine"
5697,"100","20101212","routine"
5697,"100","20101114","routine"
5697,"98","20101010","routine"
5698,"100","20130112","routine"
5698,"89","20121007","routine"
5698,"94","20120916","routine"
5698,"100","20120114","routine"
5698,"94","20111204","routine"
5698,"94","20111120","routine"
5698,"96","20110911","routine"
5698,"96","20101212","routine"
5698,"100","20101114","routine"
5698,"100","20101010","routine"
5699,"100","20130112","routine"
5699,"100","20121209","routine"
5699,"100","20121007","routine"
5699,"94","20120916","routine"
5699,"100","20120114","routine"
5699,"98","20111204","routine"
5699,"98","20111120","routine"
5699,"100","20110911","routine"
5699,"100","20101212","routine"
5699,"100","20101114","routine"
5700,"100","20130112","routine"
5700,"87","20121209","routine"
5700,"96","20121007","routine"
5700,"88","20120916","routine"
5700,"100","20120114","routine"
5700,"89","20111204","routine"
5700,"89","20111120","routine"
5700,"96","20110911","routine"
5700,"98","20101212","routine"
5700,"100","20101114","routine"
5700,"92","20101010","routine"
5701,"100","20130112","routine"
5701,"91","20121209","routine"
5701,"92","20121007","routine"
5701,"96","20120916","routine"
5701,"100","20120114","routine"
5701,"93","20111204","routine"
5701,"93","20111120","routine"
5701,"100","20110911","routine"
5701,"100","20101212","routine"
5701,"100","20101114","routine"
5702,"98","20130112","routine"
5702,"94","20121209","routine"
5702,"96","20121007","routine"
5702,"92","20120916","routine"
5702,"100","20120114","routine"
5702,"96","20111204","routine"
5702,"96","20111120","routine"
5702,"100","20110911","routine"
5702,"96","20101212","routine"
5702,"100","20101114","routine"
5703,"98","20130112","routine"
5703,"100","20121209","routine"
5703,"92","20121007","routine"
5703,"87","20120916","routine"
5703,"100","20120114","routine"
5703,"93","20111204","routine"
5703,"93","20111120","routine"
5703,"100","20110911","routine"
5703,"98","20101212","routine"
5703,"100","20101114","routine"
5703,"96","20101010","routine"
5704,"100","20130112","routine"
5704,"92","20121209","routine"
5704,"92","20121007","routine"
5704,"96","20120114","routine"
5704,"96","20111204","routine"
5704,"96","20111120","routine"
5704,"94","20110911","routine"
5704,"100","20101212","routine"
5704,"100","20101114","routine"
5704,"92","20101010","routine"
5705,"100","20130112","routine"
5705,"100","20121209","routine"
5705,"94","20121007","routine"
5705,"96","20120114","routine"
5705,"93","20111204","routine"
5705,"93","20111120","routine"
5705,"100","20110911","routine"
5705,"100","20101114","routine"
5705,"100","20101010","routine"
5706,"100","20130112","routine"
5706,"92","20121209","routine"
5706,"98","20121007","routine"
5706,"100","20120114","routine"
5706,"96","20111204","routine"
5706,"96","20111120","routine"
5706,"100","20110911","routine"
5706,"100","20101212","routine"
5706,"100","20101114","routine"
5706,"100","20101010","routine"
5707,"100","20130112","routine"
5707,"96","20121209","routine"
5707,"100","20121007","routine"
5707,"100","20120114","routine"
5707,"100","20111204","routine"
5707,"100","20111120","routine"
5707,"98","20110911","routine"
5707,"98","20101212","routine"
5707,"98","20101114","routine"
5707,"98","20101010","routine"
5708,"100","20130112","routine"
5708,"90","20121209","routine"
5708,"90","20121007","routine"
5708,"100","20120114","routine"
5708,"100","20111204","routine"
5708,"100","20111120","routine"
5708,"98","20110911","routine"
5708,"100","20101212","routine"
5708,"100","20101114","routine"
5708,"100","20101010","routine"
5709,"100","20130112","routine"
5709,"91","20121209","routine"
5709,"93","20121007","routine"
5709,"98","20120916","routine"
5709,"98","20120114","routine"
5709,"100","20111204","routine"
5709,"96","20111120","routine"
5709,"94","20110911","routine"
5709,"100","20101212","routine"
5709,"98","20101114","routine"
5709,"96","20101010","routine"
5710,"100","20130112","routine"
5710,"98","20121209","routine"
5710,"98","20121007","routine"
5710,"100","20120916","routine"
5710,"96","20120114","routine"
5710,"94","20111204","routine"
5710,"93","20111120","routine"
5710,"100","20110911","routine"
5710,"96","20101212","routine"
5710,"100","20101114","routine"
5710,"94","20101010","routine"
5711,"94","20130112","routine"
5711,"96","20121209","routine"
5711,"94","20121007","routine"
5711,"92","20120916","routine"
5711,"96","20120114","routine"
5711,"96","20111204","routine"
5711,"92","20110911","routine"
5711,"98","20101212","routine"
5711,"100","20101114","routine"
5711,"96","20101010","routine"
5712,"100","20130112","routine"
5712,"100","20121209","routine"
5712,"100","20121007","routine"
5712,"100","20120916","routine"
5712,"100","20120114","routine"
5712,"100","20111204","routine"
5712,"100","20110911","routine"
5712,"100","20101212","routine"
5712,"98","20101114","routine"
5712,"98","20101010","routine"
5713,"100","20130112","routine"
5713,"100","20121209","routine"
5713,"100","20121007","routine"
5713,"100","20120916","routine"
5713,"96","20120114","routine"
5713,"100","20111204","routine"
5713,"86","20111120","routine"
5713,"91","20110911","routine"
5713,"100","20101212","routine"
5713,"100","20101114","routine"
5713,"92","20101010","routine"
5715,"100","20130112","routine"
5715,"98","20121209","routine"
5715,"92","20121007","routine"
5715,"94","20120916","routine"
5715,"98","20120114","routine"
5715,"98","20111204","routine"
5715,"88","20111120","routine"
5715,"92","20110911","routine"
5715,"88","20101212","routine"
5715,"94","20101114","routine"
5716,"100","20130112","routine"
5716,"98","20121007","routine"
5716,"98","20111204","routine"
5716,"96","20110911","routine"
5716,"94","20101212","routine"
5716,"96","20101114","routine"
5717,"100","20130112","routine"
5717,"88","20121209","routine"
5717,"98","20121007","routine"
5717,"98","20120916","routine"
5717,"98","20120114","routine"
5717,"93","20111204","routine"
5717,"93","20111120","routine"
5717,"100","20110911","routine"
5717,"100","20101212","routine"
5717,"100","20101114","routine"
5717,"100","20101010","routine"
5718,"100","20130112","routine"
5718,"94","20121209","routine"
5718,"96","20121007","routine"
5718,"100","20120916","routine"
5718,"100","20120114","routine"
5718,"96","20111204","routine"
5718,"96","20111120","routine"
5718,"100","20110911","routine"
5718,"96","20101114","routine"
5718,"98","20101010","routine"
5719,"100","20130112","routine"
5719,"100","20121209","routine"
5719,"94","20121007","routine"
5719,"100","20120916","routine"
5719,"100","20120114","routine"
5719,"100","20111204","routine"
5719,"100","20111120","routine"
5719,"100","20110911","routine"
5719,"96","20101212","routine"
5719,"98","20101114","routine"
5719,"100","20101010","routine"
5720,"100","20130112","routine"
5720,"98","20121209","routine"
5720,"90","20121007","routine"
5720,"100","20120916","routine"
5720,"100","20120114","routine"
5720,"96","20111204","routine"
5720,"96","20111120","routine"
5720,"100","20110911","routine"
5720,"90","20101212","routine"
5720,"93","20101114","routine"
5720,"100","20101010","routine"
5721,"100","20130112","routine"
5721,"92","20121209","routine"
5721,"92","20121007","routine"
5721,"96","20120114","routine"
5721,"96","20111204","routine"
5721,"96","20111120","routine"
5721,"100","20110911","routine"
5721,"100","20101212","routine"
5721,"100","20101114","routine"
5721,"100","20101010","routine"
5722,"100","20130112","routine"
5722,"100","20121209","routine"
5722,"92","20121007","routine"
5722,"93","20120916","routine"
5722,"100","20120114","routine"
5722,"100","20111204","routine"
5722,"100","20111120","routine"
5722,"98","20110911","routine"
5722,"94","20101212","routine"
5722,"94","20101114","routine"
5722,"94","20101010","routine"
5723,"98","20130112","routine"
5723,"100","20121209","routine"
5723,"98","20121007","routine"
5723,"100","20120916","routine"
5723,"100","20120114","routine"
5723,"100","20111204","routine"
5723,"89","20111120","routine"
5723,"98","20110911","routine"
5723,"84","20101212","routine"
5723,"90","20101114","routine"
5723,"100","20101010","routine"
5724,"100","20130112","routine"
5724,"96","20121209","routine"
5724,"100","20121007","routine"
5724,"100","20120114","routine"
5724,"90","20111204","routine"
5724,"90","20111120","routine"
5724,"100","20110911","routine"
5724,"100","20101212","routine"
5724,"100","20101114","routine"
5724,"96","20101010","routine"
5725,"93","20130112","routine"
5725,"72","20121209","routine"
5725,"94","20121007","routine"
5725,"94","20120916","routine"
5725,"91","20120114","routine"
5725,"94","20111204","routine"
5725,"96","20111120","routine"
5725,"78","20110911","routine"
5725,"96","20101212","routine"
5725,"94","20101114","routine"
5725,"84","20101010","routine"
5726,"100","20130112","routine"
5726,"98","20121209","routine"
5726,"98","20121007","routine"
5726,"100","20120916","routine"
5726,"100","20111204","routine"
5726,"100","20111120","routine"
5726,"100","20110911","routine"
5726,"94","20101212","routine"
5726,"96","20101114","routine"
5726,"100","20101010","routine"
5727,"100","20130112","routine"
5727,"100","20121209","routine"
5727,"100","20121007","routine"
5727,"100","20120916","routine"
5727,"100","20120114","routine"
5727,"100","20111204","routine"
5727,"100","20111120","routine"
5727,"100","20101114","routine"
5727,"100","20101010","routine"
5730,"100","20130112","routine"
5730,"100","20121209","routine"
5730,"100","20120916","routine"
5730,"100","20120114","routine"
5730,"100","20111204","routine"
5730,"100","20111120","routine"
5730,"98","20110911","routine"
5730,"96","20101212","routine"
5730,"100","20101114","routine"
5730,"96","20101010","routine"
5731,"98","20130112","routine"
5731,"94","20121209","routine"
5731,"96","20121007","routine"
5731,"96","20120916","routine"
5731,"98","20120114","routine"
5731,"100","20111204","routine"
5731,"100","20111120","routine"
5731,"87","20110911","routine"
5731,"100","20101212","routine"
5731,"100","20101114","routine"
5731,"96","20101010","routine"
5740,"96","20130112","routine"
5740,"96","20121209","routine"
5740,"100","20121007","routine"
5740,"100","20120916","routine"
5740,"96","20111204","routine"
5740,"96","20111120","routine"
5740,"100","20110911","routine"
5740,"96","20101212","routine"
5740,"92","20101114","routine"
5740,"87","20101010","routine"
5741,"98","20130112","routine"
5741,"100","20121209","routine"
5741,"100","20121007","routine"
5741,"100","20120916","routine"
5741,"100","20120114","routine"
5741,"100","20111204","routine"
5741,"100","20111120","routine"
5741,"100","20110911","routine"
5741,"100","20101212","routine"
5741,"96","20101114","routine"
5741,"98","20101010","routine"
5742,"98","20130112","routine"
5742,"100","20121209","routine"
5742,"100","20121007","routine"
5742,"100","20120916","routine"
5742,"100","20120114","routine"
5742,"100","20111204","routine"
5742,"100","20110911","routine"
5742,"100","20101212","routine"
5742,"100","20101114","routine"
5742,"100","20101010","routine"
5744,"98","20130227","routine"
5744,"96","20120227","routine"
5744,"98","20110725","routine"
5744,"94","20110105","routine"
5744,"90","20100810","routine"
5757,"100","20110818","routine"
5767,"94","20130226","routine"
5767,"100","20111005","routine"
5767,"91","20100617","routine"
5770,"100","20110818","routine"
5770,"98","20100819","routine"
5771,"93","20110818","routine"
5771,"100","20100928","routine"
5773,"100","20110822","routine"
5773,"100","20100928","routine"
5779,"98","20130311","routine"
5786,"96","20130425","routine"
5787,"100","20130509","routine"
5787,"100","20120910","routine"
5787,"100","20120130","routine"
5787,"100","20111130","routine"
5787,"100","20110125","routine"
5788,"96","20120912","routine"
5788,"98","20120125","routine"
5788,"100","20111129","routine"
5788,"100","20110124","routine"
5789,"100","20130509","routine"
5789,"100","20120911","routine"
5789,"100","20120130","routine"
5789,"100","20111130","routine"
5789,"100","20110125","routine"
5790,"100","20130513","routine"
5790,"96","20120913","routine"
5790,"100","20120130","routine"
5790,"100","20111104","routine"
5790,"94","20110121","routine"
5791,"100","20130513","routine"
5791,"89","20120913","routine"
5791,"100","20120125","routine"
5791,"100","20111129","routine"
5791,"100","20110124","routine"
5792,"100","20130513","routine"
5792,"96","20120911","routine"
5792,"100","20120125","routine"
5792,"100","20110831","routine"
5792,"100","20110126","routine"
5794,"94","20121218","routine"
5794,"100","20120124","routine"
5794,"100","20110824","routine"
5794,"87","20110121","routine"
5796,"98","20130401","routine"
5796,"100","20120828","routine"
5796,"100","20111017","routine"
5796,"94","20110509","routine"
5796,"94","20101119","routine"
5797,"100","20130401","routine"
5797,"100","20120910","routine"
5797,"100","20110930","routine"
5797,"100","20110524","routine"
5797,"98","20101206","routine"
5800,"100","20130208","routine"
5800,"100","20120912","routine"
5800,"98","20120118","routine"
5800,"96","20110908","routine"
5800,"96","20110315","routine"
5800,"100","20100907","routine"
5801,"100","20130315","routine"
5801,"100","20120917","routine"
5801,"100","20120221","routine"
5801,"100","20110913","routine"
5801,"100","20110105","routine"
5802,"100","20130322","routine"
5802,"98","20120905","routine"
5802,"90","20120402","routine"
5802,"98","20110907","routine"
5802,"96","20110516","routine"
5802,"100","20101119","routine"
5803,"100","20130401","routine"
5803,"100","20120920","routine"
5803,"100","20111014","routine"
5803,"100","20110524","routine"
5803,"100","20101110","routine"
5804,"100","20130318","routine"
5804,"100","20121010","routine"
5804,"100","20120215","routine"
5804,"100","20110909","routine"
5804,"96","20101213","routine"
5805,"98","20130409","routine"
5805,"96","20121015","routine"
5805,"90","20110906","routine"
5805,"98","20110526","routine"
5805,"96","20101129","routine"
5807,"98","20130409","routine"
5807,"98","20120907","routine"
5807,"100","20110906","routine"
5807,"100","20110526","routine"
5807,"100","20101129","routine"
5808,"100","20130508","routine"
5808,"96","20121029","routine"
5808,"100","20120223","routine"
5808,"100","20110915","routine"
5808,"100","20110504","routine"
5808,"100","20101019","routine"
5810,"96","20130508","routine"
5810,"98","20121017","routine"
5810,"94","20120216","routine"
5810,"96","20110915","routine"
5810,"94","20101019","routine"
5811,"94","20130426","routine"
5811,"98","20120914","routine"
5811,"100","20120516","routine"
5811,"98","20111115","routine"
5811,"92","20110502","routine"
5811,"92","20100923","routine"
5812,"93","20121109","routine"
5812,"86","20120420","routine"
5812,"100","20110927","routine"
5812,"100","20110429","routine"
5812,"100","20101028","routine"
5813,"96","20121211","routine"
5813,"98","20120402","routine"
5813,"93","20110818","routine"
5813,"93","20110513","routine"
5813,"96","20100915","routine"
5814,"98","20130425","routine"
5814,"100","20120920","routine"
5814,"100","20111027","routine"
5814,"100","20110502","routine"
5814,"100","20101025","routine"
5815,"89","20130426","routine"
5815,"91","20120913","routine"
5815,"100","20120524","routine"
5815,"96","20111110","routine"
5815,"100","20110505","routine"
5815,"94","20100907","routine"
5817,"100","20130322","routine"
5817,"100","20120905","routine"
5817,"98","20120402","routine"
5817,"100","20110930","routine"
5817,"100","20110516","routine"
5817,"96","20101112","routine"
5818,"94","20130423","routine"
5818,"94","20121010","routine"
5818,"98","20120126","routine"
5818,"94","20110928","routine"
5818,"98","20110520","routine"
5819,"98","20130412","routine"
5819,"98","20120921","routine"
5819,"94","20110927","routine"
5819,"87","20110218","routine"
5819,"100","20100830","routine"
5820,"98","20130425","routine"
5820,"94","20120920","routine"
5820,"94","20111121","routine"
5820,"98","20110524","routine"
5820,"94","20101123","routine"
5821,"74","20130322","routine"
5821,"100","20120921","routine"
5821,"98","20120307","routine"
5821,"100","20110919","routine"
5821,"100","20110427","routine"
5821,"100","20101026","routine"
5823,"89","20130307","routine"
5823,"96","20120914","routine"
5823,"96","20120227","routine"
5823,"96","20110922","routine"
5823,"96","20110526","routine"
5823,"94","20101119","routine"
5824,"94","20130320","routine"
5824,"100","20120921","routine"
5824,"96","20120321","routine"
5824,"100","20110930","routine"
5824,"100","20110525","routine"
5824,"100","20101118","routine"
5825,"100","20130412","routine"
5825,"94","20121025","routine"
5825,"100","20120209","routine"
5825,"100","20110908","routine"
5825,"100","20101022","routine"
5827,"92","20130402","routine"
5827,"91","20120921","routine"
5827,"96","20120215","routine"
5827,"94","20110906","routine"
5827,"98","20110118","routine"
5828,"100","20130405","routine"
5828,"96","20121101","routine"
5828,"100","20120426","routine"
5828,"100","20110829","routine"
5828,"100","20110215","routine"
5828,"100","20100901","routine"
5829,"100","20130513","routine"
5829,"98","20121116","routine"
5829,"100","20120419","routine"
5829,"100","20110829","routine"
5829,"100","20110215","routine"
5829,"100","20100901","routine"
5830,"100","20130219","routine"
5830,"96","20120928","routine"
5830,"96","20120229","routine"
5830,"98","20110928","routine"
5830,"98","20110118","routine"
5830,"92","20110111","routine"
5831,"96","20130502","routine"
5831,"100","20121030","routine"
5831,"100","20120426","routine"
5831,"100","20110825","routine"
5831,"100","20110216","routine"
5831,"100","20100902","routine"
5834,"100","20130304","routine"
5834,"100","20120307","routine"
5834,"100","20110415","routine"
5834,"100","20101201","routine"
5835,"98","20121114","routine"
5835,"96","20120501","routine"
5835,"98","20110906","routine"
5835,"98","20101108","routine"
5837,"94","20130404","routine"
5837,"94","20121001","routine"
5837,"90","20110922","routine"
5837,"85","20110511","routine"
5838,"92","20130419","routine"
5838,"96","20121005","routine"
5838,"98","20120126","routine"
5838,"90","20110926","routine"
5838,"85","20110511","routine"
5838,"100","20100528","routine"
5839,"100","20120910","routine"
5839,"100","20120124","routine"
5839,"100","20110829","routine"
5839,"100","20110107","routine"
5841,"90","20130403","routine"
5841,"87","20120927","routine"
5841,"86","20110926","routine"
5841,"96","20110512","routine"
5841,"92","20100831","routine"
5842,"93","20130419","routine"
5842,"94","20121009","routine"
5842,"86","20111006","routine"
5842,"92","20110512","routine"
5842,"100","20100519","routine"
5843,"100","20130118","routine"
5843,"92","20120124","routine"
5843,"100","20110829","routine"
5843,"100","20110107","routine"
5844,"89","20130417","routine"
5844,"91","20121003","routine"
5844,"96","20110926","routine"
5844,"90","20110504","routine"
5844,"100","20100831","routine"
5847,"100","20120305","routine"
5847,"96","20111103","routine"
5847,"100","20100817","routine"
5848,"94","20120301","routine"
5848,"100","20110216","routine"
5848,"91","20110121","routine"
5849,"100","20121025","routine"
5849,"100","20120427","routine"
5849,"100","20110829","routine"
5849,"100","20110216","routine"
5849,"100","20100901","routine"
5850,"100","20121109","routine"
5850,"100","20120420","routine"
5850,"98","20110927","routine"
5850,"100","20110429","routine"
5850,"100","20101028","routine"
5851,"94","20130405","routine"
5851,"100","20120928","routine"
5851,"100","20120130","routine"
5851,"92","20110927","routine"
5851,"91","20110505","routine"
5852,"100","20130307","routine"
5852,"100","20120917","routine"
5852,"100","20120309","routine"
5852,"100","20110919","routine"
5852,"100","20110517","routine"
5852,"96","20101007","routine"
5853,"100","20130424","routine"
5853,"100","20121025","routine"
5853,"100","20120427","routine"
5853,"100","20110829","routine"
5853,"100","20110216","routine"
5853,"86","20100901","routine"
5854,"100","20130221","routine"
5854,"100","20120911","routine"
5854,"96","20120210","routine"
5854,"96","20110921","routine"
5854,"96","20110418","routine"
5854,"93","20101104","routine"
5855,"94","20130305","routine"
5855,"94","20121018","routine"
5855,"83","20110912","routine"
5855,"83","20110121","routine"
5856,"96","20130110","routine"
5856,"98","20120823","routine"
5856,"94","20120126","routine"
5856,"100","20110913","routine"
5856,"100","20101013","routine"
5858,"89","20130307","routine"
5858,"96","20120917","routine"
5858,"100","20120312","routine"
5858,"100","20110913","routine"
5858,"94","20110427","routine"
5858,"100","20101008","routine"
5859,"100","20130501","routine"
5859,"98","20121012","routine"
5859,"91","20120509","routine"
5859,"100","20111026","routine"
5859,"93","20110118","routine"
5860,"100","20130412","routine"
5860,"93","20121005","routine"
5860,"96","20120229","routine"
5860,"100","20110930","routine"
5860,"98","20110415","routine"
5861,"100","20130307","routine"
5861,"96","20120917","routine"
5861,"100","20120309","routine"
5861,"96","20110919","routine"
5861,"100","20110511","routine"
5862,"100","20130402","routine"
5862,"100","20121009","routine"
5862,"100","20120302","routine"
5862,"100","20110930","routine"
5862,"100","20110516","routine"
5862,"100","20101130","routine"
5863,"96","20130305","routine"
5863,"92","20120919","routine"
5863,"100","20120224","routine"
5863,"91","20110922","routine"
5863,"92","20110513","routine"
5864,"96","20130313","routine"
5864,"100","20120918","routine"
5864,"100","20120223","routine"
5864,"100","20110908","routine"
5864,"100","20101022","routine"
5866,"89","20130307","routine"
5866,"96","20120919","routine"
5866,"100","20120227","routine"
5866,"92","20110922","routine"
5866,"96","20110415","routine"
5867,"100","20130307","routine"
5867,"100","20120917","routine"
5867,"100","20120712","routine"
5867,"100","20120611","routine"
5867,"100","20120309","routine"
5867,"100","20110919","routine"
5867,"100","20110511","routine"
5868,"91","20130430","routine"
5868,"98","20121024","routine"
5868,"100","20120209","routine"
5868,"100","20110915","routine"
5868,"94","20110511","routine"
5870,"96","20120517","routine"
5870,"94","20110418","routine"
5871,"87","20130322","routine"
5871,"98","20121001","routine"
5871,"80","20120321","routine"
5871,"100","20110916","routine"
5871,"100","20110628","routine"
5871,"100","20110415","routine"
5874,"100","20130304","routine"
5874,"100","20120918","routine"
5874,"100","20120214","routine"
5874,"100","20110919","routine"
5874,"98","20110418","routine"
5876,"92","20130415","routine"
5876,"96","20121005","routine"
5876,"100","20120301","routine"
5876,"96","20110915","routine"
5876,"98","20110126","routine"
5877,"92","20130222","routine"
5877,"96","20121002","routine"
5877,"98","20120319","routine"
5877,"96","20110914","routine"
5877,"98","20110223","routine"
5877,"100","20101110","routine"
5878,"100","20121101","routine"
5878,"100","20120525","routine"
5878,"100","20100809","routine"
5879,"96","20120522","routine"
5879,"96","20111201","routine"
5879,"94","20110606","routine"
5879,"89","20101006","routine"
5880,"91","20130222","routine"
5880,"93","20120910","routine"
5880,"93","20120209","routine"
5880,"98","20110907","routine"
5880,"93","20110217","routine"
5880,"94","20101108","routine"
5881,"96","20130207","routine"
5881,"96","20120926","routine"
5881,"98","20120208","routine"
5881,"98","20110929","routine"
5881,"94","20110120","routine"
5881,"100","20100519","routine"
5883,"96","20130220","routine"
5883,"96","20120912","routine"
5883,"96","20120208","routine"
5883,"96","20110907","routine"
5883,"93","20110216","routine"
5883,"88","20101105","routine"
5884,"96","20130225","routine"
5884,"100","20120905","routine"
5884,"100","20120209","routine"
5884,"100","20110914","routine"
5884,"98","20110422","routine"
5884,"90","20100929","routine"
5885,"100","20130208","routine"
5885,"100","20120914","routine"
5885,"100","20120208","routine"
5885,"100","20110923","routine"
5885,"96","20110420","routine"
5885,"94","20100920","routine"
5886,"96","20130215","routine"
5886,"92","20120917","routine"
5886,"96","20120206","routine"
5886,"94","20110908","routine"
5886,"100","20110317","routine"
5886,"100","20110112","routine"
5886,"69","20100902","routine"
5888,"87","20130320","routine"
5888,"96","20120921","routine"
5888,"98","20120321","routine"
5888,"96","20110915","routine"
5888,"96","20110427","routine"
5888,"100","20101028","routine"
5889,"96","20130304","routine"
5889,"96","20120919","routine"
5889,"96","20120308","routine"
5889,"100","20110930","routine"
5889,"88","20110513","routine"
5892,"94","20121029","routine"
5892,"92","20120302","routine"
5892,"94","20110927","routine"
5892,"94","20110404","routine"
5892,"94","20101026","routine"
5893,"98","20130401","routine"
5893,"100","20121004","routine"
5893,"100","20120229","routine"
5894,"100","20130314","routine"
5894,"100","20120919","routine"
5894,"100","20120221","routine"
5894,"100","20110914","routine"
5894,"96","20101203","routine"
5895,"93","20130305","routine"
5895,"100","20120919","routine"
5895,"100","20120224","routine"
5895,"100","20110923","routine"
5895,"92","20110513","routine"
5895,"92","20101027","routine"
5897,"100","20130304","routine"
5897,"100","20120918","routine"
5897,"100","20120214","routine"
5897,"100","20110919","routine"
5897,"100","20110427","routine"
5897,"98","20101007","routine"
5898,"93","20130314","routine"
5898,"93","20120919","routine"
5898,"96","20120221","routine"
5898,"100","20110914","routine"
5898,"93","20101202","routine"
5899,"100","20121102","routine"
5899,"100","20120307","routine"
5899,"100","20100916","routine"
5901,"93","20130222","routine"
5901,"98","20120912","routine"
5901,"98","20120214","routine"
5901,"94","20110913","routine"
5901,"98","20110406","routine"
5901,"100","20101206","routine"
5902,"90","20130227","routine"
5902,"87","20120917","routine"
5902,"98","20120208","routine"
5902,"94","20110913","routine"
5902,"98","20110408","routine"
5902,"96","20100914","routine"
5903,"100","20130220","routine"
5903,"100","20120910","routine"
5903,"100","20120209","routine"
5903,"100","20110913","routine"
5903,"89","20110426","routine"
5903,"98","20101202","routine"
5904,"100","20121029","routine"
5904,"100","20120221","routine"
5904,"100","20100913","routine"
5905,"89","20130222","routine"
5905,"100","20120914","routine"
5905,"85","20120307","routine"
5905,"96","20110907","routine"
5905,"86","20110412","routine"
5905,"89","20101029","routine"
5907,"96","20130222","routine"
5907,"83","20120927","routine"
5907,"96","20120315","routine"
5907,"96","20110922","routine"
5907,"100","20110414","routine"
5907,"98","20101104","routine"
5908,"100","20130226","routine"
5908,"96","20120921","routine"
5908,"100","20120308","routine"
5908,"98","20110902","routine"
5908,"90","20110309","routine"
5908,"98","20100908","routine"
5912,"96","20130502","routine"
5912,"100","20121030","routine"
5912,"100","20120424","routine"
5912,"96","20110829","routine"
5912,"96","20110216","routine"
5912,"100","20100901","routine"
5913,"74","20130301","routine"
5913,"92","20120919","routine"
5913,"90","20120420","routine"
5913,"96","20110919","routine"
5913,"98","20110526","routine"
5913,"100","20101112","routine"
5915,"100","20130315","routine"
5915,"100","20120912","routine"
5915,"100","20120217","routine"
5915,"100","20110913","routine"
5915,"100","20110302","routine"
5916,"96","20130111","routine"
5916,"100","20120525","routine"
5916,"90","20110407","routine"
5919,"100","20130426","routine"
5919,"100","20121019","routine"
5919,"100","20120427","routine"
5919,"100","20110829","routine"
5920,"92","20120229","routine"
5925,"96","20130410","routine"
5925,"100","20120917","routine"
5925,"100","20110928","routine"
5925,"98","20110112","routine"
5926,"98","20130509","routine"
5926,"98","20121023","routine"
5926,"93","20120509","routine"
5926,"100","20111012","routine"
5926,"100","20110518","routine"
5926,"91","20101130","routine"
5927,"96","20130403","routine"
5927,"94","20120927","routine"
5927,"98","20120217","routine"
5927,"100","20110906","routine"
5927,"98","20110114","routine"
5933,"100","20130405","routine"
5933,"100","20121101","routine"
5933,"100","20120426","routine"
5933,"100","20110825","routine"
5933,"100","20110215","routine"
5933,"96","20100901","routine"
5935,"100","20120912","routine"
5935,"98","20120125","routine"
5935,"100","20111129","routine"
5935,"96","20110124","routine"
5937,"92","20130226","routine"
5937,"100","20120827","routine"
5937,"100","20120308","routine"
5937,"100","20110922","routine"
5937,"100","20110425","routine"
5937,"100","20101105","routine"
5938,"88","20130212","routine"
5938,"84","20120928","routine"
5938,"100","20120214","routine"
5938,"93","20110909","routine"
5938,"85","20110503","routine"
5938,"87","20101201","routine"
5940,"92","20130227","routine"
5940,"100","20120912","routine"
5940,"96","20120221","routine"
5940,"96","20110926","routine"
5940,"96","20110426","routine"
5940,"70","20101213","routine"
5942,"100","20130412","routine"
5942,"89","20121004","routine"
5942,"100","20120307","routine"
5942,"100","20111208","routine"
5942,"100","20110518","routine"
5942,"100","20101202","routine"
5946,"100","20130212","routine"
5946,"94","20120907","routine"
5946,"100","20120201","routine"
5946,"96","20110916","routine"
5946,"88","20110119","routine"
5946,"83","20100519","routine"
5950,"96","20130410","routine"
5950,"100","20120910","routine"
5950,"100","20111031","routine"
5950,"100","20110520","routine"
5950,"98","20101103","routine"
5951,"100","20121107","routine"
5951,"98","20111121","routine"
5951,"98","20110527","routine"
5951,"92","20101119","routine"
